"","start_date_b","end_date_b","status_b","ip_address_b","progress_b","duration_in_seconds_b","finished_b","recorded_date_b","response_id_b","recipient_last_name_b","recipient_first_name_b","recipient_email_b","external_reference_b","location_latitude_b","location_longitude_b","distribution_channel_b","user_language_b","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","id","sns1_b","sns2_b","sns3_b","sns4_b","sn_sp1_first_click_b","sn_sp1_last_click_b","sn_sp1_page_submit_b","sn_sp1_click_count_b","sn_sp2_first_click_b","sn_sp2_last_click_b","sn_sp2_page_submit_b","sn_sp2_click_count_b","sns5_b","sns6_b","sns7_b","sns8_b","nfc1_b","nfc2_b","nfc3_b","nfc4_b","nfc5_b","nfc6_b","q119_first_click_b","q119_last_click_b","q119_page_submit_b","q119_click_count_b","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","q127_first_click_b","q127_last_click_b","q127_page_submit_b","q127_click_count_b","nse1_b","nse2_b","nse3_b","nse4_b","nse5_b","nse6_b","q120_first_click_b","q120_last_click_b","q120_page_submit_b","q120_click_count_b","q22_b","q47_b","q3_b","q65_b","q37_b","q49_b","q4a_b","q66_b","q40_b","q25_b","q10_b","q2a_b","q2b_b","q18_b","q4b_b","q121_first_click_b","q121_last_click_b","q121_page_submit_b","q121_click_count_b","onsac_b","q122_first_click_b","q122_last_click_b","q122_page_submit_b","q122_click_count_b","math_conf_b","math_place_1_b","rav_training_b","q123_first_click_b","q123_last_click_b","q123_page_submit_b","q123_click_count_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","vocabp_b","vocab_test_p1_time_first_click_b","vocab_test_p1_time_last_click_b","vocab_test_p1_time_page_submit_b","vocab_test_p1_time_click_count_b","vocab_test_p1_4_b","vocab_test_p1_8_b","vocab_test_p1_10_b","vocab_test_p1_11_b","vocab_test_p1_12_b","vocab_test_p1_15_b","vocab_test_p2_19_b","vocab_test_p2_22_b","vocab_test_p2_25_b","vocab_test_p2_26_b","vocab_test_p2_33_b","vocab_test_p2_36_b","vocab_conf_b","vocab_place_1_b","verb_log_ac_b","verb_log1_b","verb_log2_b","verb_log3_b","verb_log4_b","q124_first_click_b","q124_last_click_b","q124_page_submit_b","q124_click_count_b","verb_conf_b","verb_place_1_b","pk1_b","q125_first_click_b","q125_last_click_b","q125_page_submit_b","q125_click_count_b","pk2_b","pk3_b","pk4_b","pk5_b","q126_first_click_b","q126_last_click_b","q126_page_submit_b","q126_click_count_b","p_kconf_b","q215_1_b","aot1_b","aot2_b","aot4_b","aot5_b","aot6_b","aot7_b","q128_first_click_b","q128_last_click_b","q128_page_submit_b","q128_click_count_b","v1_b","v2_1_b","v2_4_b","v2_5_b","v2_6_b","v2_7_b","v2_8_b","v2_9_b","v2_11_b","v2_10_b","v2_10_text_b","v3_b","v4_b","v5_1_b","v5_10_b","v5_4_b","v5_5_b","v5_6_b","v5_7_b","v5_8_b","v5_11_b","v5_9_b","v5_9_text_b","v6_b","v7_1_b","v7_4_b","v7_5_b","v7_6_b","v8_b","v10_b","v11_b","v12_b","v13_b","flutimes_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","worker_id_b","num_score_b","numz_b","num_rank_b"
"179","8/16/21 17:12","8/16/21 17:31","0","67.166.154.196","100","1134","1","8/16/21 17:31","R_21gisEvuN74SMEx","","","","","37.67550659","-121.0068054","anonymous","EN","1","31.528","31.528","40.996","1","AVCOBHDVXZOZL","3","3","3","3","4.718","14.042","15.95","4","2.979","18.78","20.057","5","4","4","4","4","13","13","13","13","14","13","2.185","17.953","19.086","6","11","11","5","7","7","4","4.974","8.414","10.342","3","4","4","5","4","4","4","10.961","25.431","27.205","6","30","268","","","20","","","","","320","","","","","","","","","","5","8.635","8.635","12.389","1","3","32","4","21.13","21.13","26.801","1","18.498","148.355","180.008","10","1","1","1","1","1","1","0","0","0","0","2","23","1","29.938","97.688","120.011","9","1","","","","0","0","1","1","1","1","1","1","10","51","1","1","3","2","1","31.99","70.914","72.417","5","3","42","15","4.234","4.234","6.16","1","8","6","1","2","1.751","20.164","22.839","5","1","12","4","6","2","4","4","1","6.196","27.637","28.535","7","2","","","1","","","","","","","","","","","","","","","","","","","","5","","","","1","6","5","5","4","","0","34","1","","","","","","1","","","","","","","","","","1","3","95356","0","2","4","1","3","","","2","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","AVCOBHDVXZOZL","4","-0.523","30.05%"
"180","8/16/21 17:16","8/16/21 17:31","0","107.204.176.61","100","902","1","8/16/21 17:31","R_2VwErfGkC1KVoyr","","","","","43.12049866","-89.35230255","anonymous","EN","1","6.799","6.799","7.574","1","AXKTYKCT9NGHS","2","3","3","4","2.281","5.923","8.517","4","4.312","14.009","14.561","5","4","6","6","5","12","11","12","13","14","12","2.07","21.899","22.444","7","11","9","2","5","11","6","1.562","5.932","7.905","2","1","3","2","2","6","1","2.573","11.973","12.869","7","90","","60","","","","","","","","25","","","16","","6.799","28.594","28.954","4","5","2.031","2.031","6.421","1","2","30","4","10.385","10.385","13.119","1","16.456","155.837","180.018","9","1","1","1","1","0","1","0","0","0","","5","55","1","5.54","116.701","120.132","16","0","1","1","1","1","0","1","1","1","1","1","1","9","65","1","2","3","1","2","7.315","48.103","50.646","5","4","60","16","1.633","1.633","2.779","1","6","1","1","1","0.892","11.895","12.929","4","3","70","5","7","1","3","2","2","3.729","11.937","13.032","6","1","","","","","","","","","","","5","","","","","","","","","","","","7","","","","1","8","1","4","6","1","0","29","","","1","","","","1","","","","","","","","","","1","5","53704","1","9","1","","1","","1","","","","","1","","Firefox","90","Windows NT 10.0","1280x720","AXKTYKCT9NGHS","5","-0.113","45.50%"
"181","8/16/21 17:09","8/16/21 17:31","0","72.187.44.153","100","1310","1","8/16/21 17:31","R_O13uldkNqJw0kbn","","","","","28.06990051","-81.81069946","anonymous","EN","1","3.962","17.542","18.463","7","A3G9I6N1DPYMTU","1","1","3","3","3.45","21.783","35.26","6","10.262","47.779","48.731","7","6","3","5","5","14","14","11","11","14","14","2.388","25.397","26.289","11","9","9","2","2","11","10","10.787","15.61","17.119","2","1","1","3","1","5","2","6.094","29.077","30.471","13","95","269","","14","","25","","","","","","","","","","","","","","5","9.248","9.248","12.283","1","4","30","4","31.226","40.618","41.469","3","3.332","160.568","180.015","17","1","1","1","1","1","","","","","","5","50","1","1.343","119.871","120.009","33","","","0","1","0","","0","1","1","1","1","1","8","65","1","2","3","1","2","28.116","100.023","100.949","12","4","60","14","2.95","2.95","4.013","1","4","6","4","4","13.546","66.98","67.825","11","0","0","6","7","2","5","1","1","5.903","30.803","31.637","15","1","","","","","","","","","","","5","","","","","","","","","","","","6","","","","1","8","5","1","6","1","5","36","","","1","","","","1","","","","","","","","","","1","5","33850","2","7","4","1","1","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","A3G9I6N1DPYMTU","3","-1.058","14.50%"
"182","8/16/21 17:15","8/16/21 17:31","0","96.252.59.121","100","953","1","8/16/21 17:31","R_1QLaHwekNEXFS75","","","","","41.97390747","-71.32839966","anonymous","EN","1","12.723","13.737","15.066","2","ABNR8ID5Q3CYA","3","3","3","3","2.07","15.65","17.033","11","5.561","22.42","23.131","6","4","5","5","5","12","12","14","14","12","12","2.762","18.056","18.963","8","10","4","6","8","8","5","6.975","7.793","9.397","2","3","3","4","3","5","5","4.378","38.528","39.715","9","75","260","","14","","10","","","","","","","","","","","","","","5","5.747","5.747","8.414","1","2","19","4","15.78","46.865","47.707","7","2.537","173.871","180.14","22","1","1","1","0","0","0","0","0","","","2","8","1","5.709","98.388","99.25","18","1","0","1","1","1","0","1","1","1","1","1","1","4","12","1","2","3","1","1","6.243","47.015","47.934","9","0","0","16","2.225","2.225","3.378","1","6","4","1","2","1.377","33.544","34.642","8","1","2","5","6","2","5","2","2","3.755","20.354","21.435","8","2","","1","","","","","","","","","","","","","","","","","","","","","5","","","","1","6","7","5","4","","7","50","","","1","","","","1","","","","","","","","","","1","5","2101","1","5","5","","2","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 6.1","1366x768","ABNR8ID5Q3CYA","2","-1.659","4.86%"
"183","8/16/21 17:17","8/16/21 17:31","0","107.4.76.53","100","816","1","8/16/21 17:31","R_2P6jiEWcNKIaFhO","","","","","43.18190002","-83.72380066","anonymous","EN","1","2.602","2.602","3.265","1","A2XFO0X6RCS98M","3","4","4","4","0.915","7.942","8.87","9","2.837","6.578","7.205","4","5","6","6","5","14","14","12","12","14","14","1.437","10.123","11.237","6","10","5","1","3","8","9","9.604","14.042","15.309","2","5","6","6","5","2","4","4.764","12.142","12.858","6","90","","75","","","","","","","","19","","","25","","3.02","11.829","12.786","2","5","0.939","0.939","2.903","1","3","53","4","5.966","16.677","17.663","4","3.24","169.939","180.108","33","0","1","1","1","0","0","0","1","1","0","4","41","1","5.907","79.904","80.71","14","0","0","1","","0","0","1","1","1","1","1","1","7","72","1","2","3","1","2","6.238","71.986","74.21","14","4","74","17","2.209","2.209","3.261","1","6","1","1","1","0.938","1.342","9.128","2","4","80","5","6","2","3","2","2","3.478","11.224","11.784","8","1","","","","","","","","","","","4","1","","","","","","","","","","","4","","","","1","7","4","1","6","1","7","30","1","","","","","","1","","","","","","","","","","1","3","48420","0","5","3","","1","","1","","","","","1","","Chrome","92.0.4515.107","Windows NT 10.0","1920x1080","A2XFO0X6RCS98M","5","-0.113","45.50%"
"184","8/16/21 17:16","8/16/21 17:31","0","138.207.236.243","100","901","1","8/16/21 17:31","R_3D8B6MYMxW141En","","","","","39.79490662","-79.80580139","anonymous","EN","1","2.462","4.441","5.64","2","A3OZ8KF0HWSVWK","5","5","5","6","6.59","11.791","12.635","6","2.1","16.821","17.764","7","5","5","5","6","14","14","12","12","14","14","1.682","10.244","15.429","10","9","11","1","2","11","9","4.254","8.901","9.89","4","6","6","6","6","2","5","3.4","11.885","12.56","9","90","","80","","","","","","","","18","","","","60","22.361","22.361","25.6","1","5","5.6","5.6","13.293","1","4","76","4","5.829","16.221","17.117","2","2.674","166.438","180.074","19","1","1","1","1","0","1","1","","","","6","62","1","2.185","47.005","48.039","16","1","1","1","1","0","0","1","1","1","1","1","1","11","85","1","2","3","1","2","8.316","41.373","43.671","9","5","80","17","2.189","3.289","3.997","2","6","1","1","1","1.197","11.179","12.248","5","4","92","6","6","2","2","1","1","2.6","13.405","14.39","8","1","","","","","","","","","","","4","2","","","","","","","1","","","","4","","","","1","7","4","1","6","1","8","55","1","","","","","","1","","","","","","","","","","1","3","15324","0","3","2","","1","","1","","","","","1","No","Chrome","91.0.4472.164","Android 5.1.1","800x1280","A3OZ8KF0HWSVWK","6","0.843","80.04%"
"185","8/16/21 17:09","8/16/21 17:31","0","68.160.235.238","100","1327","1","8/16/21 17:31","R_3Gx1pgsZ1tVxdco","","","","","40.7263031","-73.98179626","anonymous","EN","1","3.67","5.938","7.141","2","A3W1CKM4PBLRC0","3","3","3","4","0.914","6.44","7.474","6","117.979","123.786","124.669","8","4","4","4","5","11","12","13","13","14","13","6.576","15.022","19.498","11","11","10","2","2","11","6","1.286","8.875","9.761","7","3","4","4","2","5","2","1.466","10.955","11.198","11","75","268","","","20","","","","","200","","","","","","","","","","5","0.513","0.513","7.826","1","3","25","4","6.358","6.358","7.873","1","9.055","176.218","180.064","13","1","1","1","1","0","0","0","0","1","1","5","35","1","2.702","56.881","57.933","17","1","0","0","1","0","0","1","1","1","1","1","1","7","50","1","2","3","1","2","2.013","31.218","35.516","6","4","66","16","1.323","1.323","2.089","1","6","1","1","1","0.894","7.834","8.916","5","3","55","6","7","2","2","3","2","1.774","12.868","13.681","17","2","","1","","","","","","","1","I stay isolated alone.","","","","","","","","","","","","","5","","","","1","6","4","4","4","","0","34","1","","","","","","","","","","","","","","1","","1","5","10022","0","4","2","","1","","2","","","","","1","","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1517x853","A3W1CKM4PBLRC0","4","-0.523","30.05%"
"186","8/16/21 17:08","8/16/21 17:31","0","68.32.62.151","100","1388","1","8/16/21 17:31","R_VLkQWWKtuPlmVyh","","","","","42.67579651","-82.91210175","anonymous","EN","1","6.937","6.937","8.237","1","A19OCD2Q0K2U6M","6","6","6","6","2.156","6.713","8.223","4","4.884","16.888","18.021","4","6","6","6","6","15","15","11","11","15","15","3.888","26.468","27.635","6","5","7","2","2","9","6","4.951","9.213","10.386","2","7","7","7","6","1","7","3.613","29.826","31.114","8","90","","60","","","","","","","","18","","","","25","178.993","178.993","191.228","1","5","5.4","5.4","15.351","1","5","80","4","28.294","28.294","30.576","1","19.591","114.063","180.012","6","1","1","1","0","1","1","","","","","7","75","1","3.927","100.822","120.011","9","0","","","","0","0","1","1","1","1","1","1","7","60","1","1","3","1","1","21.449","75.048","76.561","5","5","84","15","4.361","4.361","6","1","6","1","1","2","2.59","22.041","23.311","4","2","29","4","6","2","2","2","2","11.882","39.131","41.194","7","1","","","","","","","","","","","1","1","","","","","","","","","","","1","","","","1","8","5","4","4","","0","58","1","","","","","","1","","","","","","","","","","1","3","48044","2","5","4","2","3","","","2","","","","1","no","Chrome","92.0.4515.131","Macintosh","1440x900","A19OCD2Q0K2U6M","7","1.363","91.36%"
"187","8/16/21 17:22","8/16/21 17:31","0","70.167.218.115","100","557","1","8/16/21 17:31","R_2zZTLujuHwvd8cg","","","","","33.38250732","-111.875","anonymous","EN","1","4.032","4.032","4.815","1","AD1ILDUXZHASF","4","4","4","5","1.299","4.931","5.271","8","24.12","25.713","26.525","4","4","5","4","4","13","13","14","14","13","13","1.118","5.008","5.814","7","2","3","3","3","6","6","0.679","2.123","2.327","4","4","4","5","4","3","4","1.202","5.635","6.23","10","75","268","","","20","","","","","60","","","","","","","","","","5","0.988","1.492","4.917","2","3","36","4","7.8","7.8","8.681","1","0.751","31.052","180.017","13","1","1","0","1","1","0","0","0","0","0","5","51","1","2.399","34.766","35.416","15","0","0","1","0","0","0","1","1","1","1","0","1","7","44","1","1","3","3","1","2.202","8.701","8.8","7","3","43","14","0.888","0.888","1.861","1","6","1","1","1","0.808","6.079","7.518","4","3","40","4","4","6","5","6","4","0.384","0.384","5.79","1","1","","","","","","","","","","","4","1","","","","","","","","","","","4","","","","1","7","6","6","5","","0","34","1","","","","","","1","","","","","","","","","","1","4","85202","1","3","5","","2","","2","","","","","1","","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1517x853","AD1ILDUXZHASF","4","-0.523","30.05%"
"188","8/16/21 17:11","8/16/21 17:31","0","38.66.68.106","100","1212","1","8/16/21 17:31","R_WvougDk8QSmVdTj","","","","","39.97920227","-75.12789917","anonymous","EN","1","5.527","5.527","6.79","1","ANCCKNF1DKRZO","4","5","5","6","3.771","10.548","11.373","4","4.509","19.607","20.265","5","6","5","5","6","15","15","11","11","15","15","1.376","12.298","13.088","6","9","11","7","9","9","11","3.766","9.416","10.151","5","5","7","6","6","2","4","2.352","12.239","13.142","7","90","","60","","","","","","","","8","","","24","","90.6","90.6","103.423","1","5","1.618","1.618","6.219","1","3","38","4","109.134","136.387","137.262","5","8.408","167.004","180.018","9","0","1","1","1","1","","0","","0","","4","31","1","3.737","61.257","80.872","12","1","0","1","","0","0","1","1","1","1","1","1","9","82","1","2","3","1","1","9.494","56.457","63.753","5","4","81","17","1.831","2.661","3.641","2","6","4","1","1","0.863","18.467","20.949","4","3","68","5","7","1","4","2","1","3.9","14.378","15.261","7","2","","1","","","","","1","","","","","","","","","","","","","","","","5","","","","1","8","4","5","4","","0","42","","","1","","","","","1","1","","","","","","","","1","6","19103","1","8","1","","1","","1","","","","","1","none","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","ANCCKNF1DKRZO","6","0.51","69.50%"
"189","8/16/21 17:06","8/16/21 17:31","0","173.189.165.233","100","1507","1","8/16/21 17:31","R_1IMDM2oQcqZUK3D","","","","","41.31629944","-94.43920135","anonymous","EN","1","13.702","13.702","14.773","1","A1IFIK8J49WBER","2","5","5","5","4.279","11.543","13.043","4","6.419","19.353","20.134","4","3","6","6","6","14","14","12","12","15","15","3.143","18.47","19.929","6","11","11","2","4","11","7","7.1","12.42","13.619","2","2","6","5","6","5","2","4.58","26.419","28.035","7","90","","60","","","","","","","","18","","","","20","125.595","125.595","135.346","1","5","51.816","51.816","53.897","1","3","40","4","77.18","77.18","79.971","1","24.104","158.676","180.024","9","1","1","1","1","1","1","0","0","","","4","30","1","4.104","98.38","99.66","12","1","0","1","1","1","0","1","1","1","1","1","1","10","75","1","3","3","1","3","24.264","108.493","110.636","6","4","60","15","5.319","5.319","8.056","1","6","4","2","1","2.057","22.473","23.915","5","4","85","6","7","1","2","2","1","11.039","29.547","30.652","6","1","","","","","","","","","","","4","1","","","","","","","","","","","5","","","1","","8","4","4","6","1","8","59","","","1","","","","1","","","","","","","","","","1","3","50561","1","9","5","","2","","2","","","","","1","no","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","A1IFIK8J49WBER","6","0.843","80.04%"
"190","8/16/21 17:11","8/16/21 17:31","0","70.121.186.12","100","1209","1","8/16/21 17:31","R_3dZhLp0QPQ8k6c6","","","","","29.58259583","-98.40910339","anonymous","EN","1","1.738","4.449","5.208","4","A2RVFMCKSSEHDV","4","6","5","5","2.467","6.268","8.003","5","2.368","8.408","9.285","6","4","6","6","6","11","12","15","14","14","12","91.138","103.254","103.711","13","10","8","1","2","11","7","2.901","6.117","7.156","4","5","7","3","2","6","1","49.985","62.919","63.794","12","90","","90","","","","","","","","12","","","16","","46.735","46.735","61.802","1","5","1.526","1.526","6.261","1","3","60","4","19.403","21.166","23.491","3","22.469","174.718","180.052","17","1","1","1","1","0","1","1","","","","3","26","1","9.897","78.647","79.74","20","0","0","1","1","0","0","1","1","1","1","1","1","7","55","1","1","1","4","3","17.921","50.355","51.598","10","3","35","15","1.881","1.881","2.775","1","6","1","1","2","1.788","15.13","16.612","8","3","72","7","6","2","2","1","1","2.185","20.905","21.227","13","1","","","","","","","","","","","1","2","","","","","","","1","","","","7","","","","1","7","4","1","6","1","2","28","1","","","","","","","","1","","","","","","","","1","3","78247","2","11","2","","1","","1","","","","","1","none","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","A2RVFMCKSSEHDV","5","-0.113","45.50%"
"191","8/16/21 17:15","8/16/21 17:31","0","72.200.81.168","100","940","1","8/16/21 17:31","R_V4njt2h1PvZ3fxv","","","","","33.44940186","-112.1940994","anonymous","EN","1","4.319","49.724","52.122","4","A1UT24L635HEZ6","5","5","5","5","1.732","5.139","6.791","4","2.001","9.616","10.954","4","5","6","6","5","14","14","12","12","14","14","1.344","12.488","13.245","7","9","8","3","3","9","9","4.24","6.343","8.472","2","6","6","6","6","2","6","2.485","11.196","12.115","6","90","","60","","","","","","","","18","","","","25","30.588","30.588","42.812","1","5","7.402","7.402","17.3","1","4","75","4","14.567","14.567","15.882","1","23.741","170.179","180.112","8","1","1","1","1","1","1","1","1","","","7","75","1","8.86","95.228","100.384","12","0","1","1","1","0","0","1","1","1","1","1","1","10","75","1","3","3","1","2","12.891","61.947","64.877","5","4","75","15","1.574","1.574","3.214","1","6","1","1","1","2.648","16.544","19.436","4","3","75","6","6","2","3","3","2","3.101","12.382","13.486","6","1","","","","","","","","","","","1","1","","","","","","","","","","","1","","","","1","7","5","4","4","","0","39","1","","","","","","1","","","","","","","","","","1","4","85353","0","3","4","1","3","","","4","","","","1","No difficulty","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A1UT24L635HEZ6","7","1.363","91.36%"
"192","8/16/21 17:09","8/16/21 17:31","0","68.35.178.178","100","1330","1","8/16/21 17:31","R_2QL1EEwuolOXkQY","","","","","34.66659546","-86.5535965","anonymous","EN","1","3.844","17.981","18.486","2","A4ZPIPBDO624H","4","6","6","6","12.177","21.907","23.369","5","2.859","11.492","12.183","5","5","6","6","6","14","14","11","11","15","14","4.031","46.283","47.157","6","11","11","1","8","10","6","49.417","138.1","139.189","2","4","7","5","5","2","5","3.831","15.936","17.025","7","90","","30","","","","","","","","9","","","12","","13.327","13.327","16.195","1","5","5.257","11.445","13.526","2","2","65","4","18.196","18.196","25.897","1","28.925","158.507","180.11","8","1","1","1","1","1","1","0","0","","","6","75","1","5.7","80.496","120.105","13","0","","","","0","0","","1","1","1","0","1","4","30","1","2","3","1","2","7.578","67.145","72.198","8","3","60","17","2.473","3.427","4.25","2","6","1","1","1","1.025","16.262","17.022","5","4","90","4","6","2","4","1","1","5.769","49.45","50.48","7","1","","","","","","","","","","","1","1","","","","","","","","","","","7","","","","1","8","4","4","6","4","0","43","1","","","","","","","1","","","","","","","","","1","5","35801","0","5","1","","3","","","4","","","","1","I did not encounter any difficulties.","Chrome","92.0.4515.131","Windows NT 10.0","2560x1440","A4ZPIPBDO624H","5","-0.113","45.50%"
"193","8/16/21 17:11","8/16/21 17:31","0","136.49.36.198","100","1223","1","8/16/21 17:31","R_3R3NJTxY1vP27C4","","","","","30.24229431","-97.76719666","anonymous","EN","1","19.854","19.854","22.288","1","AIW85EF59VCQO","2","4","5","6","3.939","14.732","22.047","4","3.5","17.87","22.724","4","4","5","6","4","13","14","12","13","13","14","2.05","11.82","12.796","6","9","11","1","2","11","10","2.586","9.207","10.085","3","3","5","4","2","7","3","2.4","16.435","22.586","8","90","","36","","","","","","","","18","","","","21","2.095","2.095","104.643","1","5","2.213","2.213","7.672","1","3","45","4","16.066","16.066","19.48","1","48.605","175.687","180.008","8","1","1","1","1","1","1","1","1","","","3","20","1","8.763","96.95","120.015","16","1","0","1","1","0","1","1","1","1","1","1","1","7","60","1","3","3","1","1","6.079","62.651","75.591","6","3","50","14","1.432","1.432","2.677","1","6","1","1","4","1.463","39.071","56.27","4","2","20","6","6","1","3","1","1","3.027","12.631","14.706","7","1","","","","","","","","","","","1","1","","","","","","","","","","","5","","","","1","8","4","1","4","","0","36","","","1","","","","1","","","","","","","","","","1","5","78748","0","10","3","","3","","","4","","","","1","No, the explanations were all written very well. It was just the tasks themselves that made me feel rather idiotic. ","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","AIW85EF59VCQO","6","0.843","80.04%"
"194","8/16/21 17:11","8/16/21 17:31","0","47.182.224.247","100","1228","1","8/16/21 17:31","R_2aJlzKrcbjqnCcc","","","","","29.76789856","-94.97239685","anonymous","EN","1","1.715","1.715","1.997","1","A17VFZIAVVCCSQ","4","5","6","6","2.583","5.335","5.545","4","1.815","8.321","8.487","4","5","6","6","6","15","15","11","11","15","15","1.018","8.435","11.466","6","10","11","2","2","11","11","1.386","2.454","2.884","2","7","7","7","7","1","7","2.204","7.692","7.873","7","90","","84","","","","4","","","","","8","","","","0.809","0.809","51.886","1","5","0.468","0.468","5.3","1","3","59","4","7.943","13.082","13.43","3","4.375","125.23","180.103","12","1","1","1","1","1","1","0","0","1","0","4","38","1","5.978","49.367","50.088","12","0","1","1","1","0","0","1","1","1","1","1","1","6","39","1","2","3","1","1","8.745","46.597","49.488","5","3","36","17","1.855","1.855","2.871","1","6","1","1","1","0.581","20.387","23.045","4","3","75","6","7","1","2","2","2","1.767","17.219","17.473","11","1","","","","","","","","","","","4","1","","","","","","","","","","","6","","","1","","9","1","1","6","1","9","25","1","","","","","","","","1","","","","","","","","1","5","77521","2","8","5","","2","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","A17VFZIAVVCCSQ","7","1.191","88.32%"
